# net         layer  x1       y1       x2       y2       width

OUT            M4     69.065   18.890   69.065   28.990   0.050
OUT            M4     69.165   8.290    69.165   18.390   0.050
OUT            M4     69.265   8.290    69.265   28.990   0.050
OUT            M4     69.465   8.290    69.465   28.990   0.050
OUT            M4     69.665   8.290    69.665   28.990   0.050
OUT            M4     69.865   18.890   69.865   28.990   0.050
OUT            M4     69.950   1.175    70.320   1.175    0.240
OUT            M4     69.965   8.290    69.965   18.390   0.050
OUT            M4     70.065   18.890   70.065   28.990   0.050
OUT            M4     70.135   6.460    70.135   0.935    0.500
OUT            M4     70.165   8.290    70.165   18.390   0.050
OUT            M4     70.265   8.290    70.265   28.990   0.050
OUT            M4     70.465   8.290    70.465   28.990   0.050
OUT            M4     70.665   8.290    70.665   28.990   0.050
OUT            M4     70.865   18.890   70.865   28.990   0.050
OUT            M4     70.965   8.290    70.965   18.390   0.050
OUT            M4     71.065   18.890   71.065   28.990   0.050
OUT            M4     71.165   8.290    71.165   18.390   0.050
OUT            M4     71.265   8.290    71.265   28.990   0.050
OUT            M4     71.465   8.290    71.465   28.990   0.050
OUT            M4     71.665   8.290    71.665   28.990   0.050
OUT            M4     71.865   18.890   71.865   28.990   0.050
OUT            M4     71.965   8.290    71.965   18.390   0.050
OUT            M4     71.965   18.780   71.965   18.890   0.050
